ram_code,brand,name,memory,memory_type,clock
2666,MUSHKIN,Mushkin Blackline,8.0,DDR3,1600
2672,MUSHKIN,Mushkin Blackline,12.0,DDR3,1600
2674,MUSHKIN,Mushkin Blackline,16.0,DDR3,1600
2680,MUSHKIN,Mushkin Blackline,32.0,DDR3,1600
2667,MUSHKIN,Mushkin Blackline,8.0,DDR3,1866
2675,MUSHKIN,Mushkin Blackline,16.0,DDR3,1866
2681,MUSHKIN,Mushkin Blackline,32.0,DDR3,1866
2668,MUSHKIN,Mushkin Blackline,8.0,DDR3,2000
2673,MUSHKIN,Mushkin Blackline,12.0,DDR3,2000
2676,MUSHKIN,Mushkin Blackline,16.0,DDR3,2000
2669,MUSHKIN,Mushkin Blackline,8.0,DDR3,2133
2677,MUSHKIN,Mushkin Blackline,16.0,DDR3,2133
2682,MUSHKIN,Mushkin Blackline,32.0,DDR3,2133
2670,MUSHKIN,Mushkin Blackline,8.0,DDR3,2400
2678,MUSHKIN,Mushkin Blackline,16.0,DDR3,2400
2683,MUSHKIN,Mushkin Blackline,32.0,DDR3,2400
2671,MUSHKIN,Mushkin Blackline,8.0,DDR3,2666
2679,MUSHKIN,Mushkin Blackline,16.0,DDR3,2666
2684,MUSHKIN,Mushkin Blackline,4.0,DDR4,2133
2687,MUSHKIN,Mushkin Blackline,8.0,DDR4,2133
2690,MUSHKIN,Mushkin Blackline,16.0,DDR4,2133
2693,MUSHKIN,Mushkin Blackline,32.0,DDR4,2133
2685,MUSHKIN,Mushkin Blackline,4.0,DDR4,2400
2688,MUSHKIN,Mushkin Blackline,8.0,DDR4,2400
2691,MUSHKIN,Mushkin Blackline,16.0,DDR4,2400
2694,MUSHKIN,Mushkin Blackline,32.0,DDR4,2400
2686,MUSHKIN,Mushkin Blackline,4.0,DDR4,2800
2689,MUSHKIN,Mushkin Blackline,8.0,DDR4,2800
2692,MUSHKIN,Mushkin Blackline,16.0,DDR4,2800
2695,MUSHKIN,Mushkin Blackline,32.0,DDR4,2800
2696,MUSHKIN,Mushkin Blackline Frostbyte,4.0,DDR3,1600
2697,MUSHKIN,Mushkin Blackline Frostbyte,8.0,DDR3,1600
2698,MUSHKIN,Mushkin Blackline Frostbyte,16.0,DDR3,1600
2699,MUSHKIN,Mushkin Blackline Frostbyte,16.0,DDR3,1866
2700,MUSHKIN,Mushkin Blackline Frostbyte,16.0,DDR3,2133
2701,MUSHKIN,Mushkin Blackline Frostbyte,16.0,DDR4,2400
2702,MUSHKIN,Mushkin Blackline Frostbyte G3,8.0,DDR3,1600
2704,MUSHKIN,Mushkin Blackline Frostbyte G3,16.0,DDR3,1600
2703,MUSHKIN,Mushkin Blackline Frostbyte G3,8.0,DDR3,2133
2705,MUSHKIN,Mushkin Blackline Frostbyte G3,16.0,DDR3,2133
2706,MUSHKIN,Mushkin Blackline Frostbyte G3,16.0,DDR3,2400
2707,MUSHKIN,Mushkin Blackline Frostbyte G3,4.0,DDR4,2133
2709,MUSHKIN,Mushkin Blackline Frostbyte G3,8.0,DDR4,2133
2711,MUSHKIN,Mushkin Blackline Frostbyte G3,16.0,DDR4,2133
2713,MUSHKIN,Mushkin Blackline Frostbyte G3,32.0,DDR4,2133
2708,MUSHKIN,Mushkin Blackline Frostbyte G3,4.0,DDR4,2400
2710,MUSHKIN,Mushkin Blackline Frostbyte G3,8.0,DDR4,2400
2712,MUSHKIN,Mushkin Blackline Frostbyte G3,16.0,DDR4,2400
2714,MUSHKIN,Mushkin Blackline Frostbyte G3,32.0,DDR4,2400
2715,MUSHKIN,Mushkin Blackline Radioactive,8.0,DDR3,2666
2716,MUSHKIN,Mushkin Blackline Radioactive,16.0,DDR3,2666
2717,MUSHKIN,Mushkin Blackline Ridgeback,16.0,DDR3,2400
2718,MUSHKIN,Mushkin Blackline Ridgeback,16.0,DDR4,2400
2719,MUSHKIN,Mushkin Eco2,4.0,DDR3,1600
2720,MUSHKIN,Mushkin Eco2,8.0,DDR3,1600
2721,MUSHKIN,Mushkin Eco2,16.0,DDR3,1600
2722,MUSHKIN,Mushkin Eco2,32.0,DDR3,1600
2723,MUSHKIN,Mushkin Enhanced Apple,8.0,DDR3,1600
2724,MUSHKIN,Mushkin Enhanced Blackline Frostbyte,8.0,DDR3,1600
2725,MUSHKIN,Mushkin Enhanced Blackline Frostbyte,16.0,DDR3,2133
2726,MUSHKIN,Mushkin Enhanced Blackline Frostbyte,16.0,DDR3L,1600
2727,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,4.0,DDR3,1600
2729,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,16.0,DDR3,1600
2728,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,8.0,DDR3,2133
2730,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,16.0,DDR3,2133
2731,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,16.0,DDR3,2400
2732,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,16.0,DDR4,2400
2733,MUSHKIN,Mushkin Enhanced Blackline Frostbyte G3,32.0,DDR4,2400
2734,MUSHKIN,Mushkin Enhanced Blackline Ridgeback,4.0,DDR3,1600
2735,MUSHKIN,Mushkin Enhanced Blackline Ridgeback G2,16.0,DDR4,2400
2736,MUSHKIN,Mushkin Enhanced Blackline Ridgeback G2,32.0,DDR4,2400
2737,MUSHKIN,Mushkin Enhanced Essentials,16.0,DDR4,2400
2738,MUSHKIN,Mushkin Enhanced Essentials,32.0,DDR4,2400
2739,MUSHKIN,Mushkin Enhanced Fb-,4.0,DDR2,800
2741,MUSHKIN,Mushkin Enhanced Proline,4.0,DDR2,667
2740,MUSHKIN,Mushkin Enhanced Proline,2.0,DDR2,800
2742,MUSHKIN,Mushkin Enhanced Proline,4.0,DDR2,800
2743,MUSHKIN,Mushkin Enhanced Proline,4.0,DDR3,1333
2744,MUSHKIN,Mushkin Enhanced Proline,8.0,DDR3,1333
2745,MUSHKIN,Mushkin Enhanced Radioactive,8.0,DDR3,1600
2746,MUSHKIN,Mushkin Enhanced Radioactive,16.0,DDR3,2400
2747,MUSHKIN,Mushkin Enhanced Redline,16.0,DDR4,2666
2748,MUSHKIN,Mushkin Enhanced Redline,16.0,DDR4,2800
2749,MUSHKIN,Mushkin Enhanced Redline,32.0,DDR4,2800
2750,MUSHKIN,Mushkin Enhanced Redline Frostbyte,6.0,DDR3,1600
2751,MUSHKIN,Mushkin Enhanced Redline Frostbyte,8.0,DDR3,1600
2752,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,16.0,DDR4,2666
2756,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,32.0,DDR4,2666
2753,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,16.0,DDR4,2800
2757,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,32.0,DDR4,2800
2754,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,16.0,DDR4,3000
2758,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,32.0,DDR4,3000
2755,MUSHKIN,Mushkin Enhanced Redline Frostbyte G3,16.0,DDR4,3200
2759,MUSHKIN,Mushkin Enhanced Redline Ridgeback,8.0,DDR3,1600
2761,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,16.0,DDR4,2666
2765,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,32.0,DDR4,2666
2762,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,16.0,DDR4,2800
2766,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,32.0,DDR4,2800
2760,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,8.0,DDR4,3000
2763,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,16.0,DDR4,3000
2764,MUSHKIN,Mushkin Enhanced Redline Ridgeback G2,16.0,DDR4,3200
2767,MUSHKIN,Mushkin Enhanced Silverline,4.0,DDR4,2133
2768,MUSHKIN,Mushkin Enhanced Silverline,8.0,DDR4,2133
2769,MUSHKIN,Mushkin Enhanced Silverline,16.0,DDR4,2133
2770,MUSHKIN,Mushkin Enhanced Silverline,32.0,DDR4,2133
2771,MUSHKIN,Mushkin Enhanced Silverline Frostbyte,16.0,DDR3,1333
2772,MUSHKIN,Mushkin Enhanced Silverline Stiletto,1.0,DDR,400
2773,MUSHKIN,Mushkin Enhanced Silverline Stiletto,2.0,DDR,400
2774,MUSHKIN,Mushkin Enhanced Silverline Stiletto,2.0,DDR2,667
2776,MUSHKIN,Mushkin Enhanced Silverline Stiletto,4.0,DDR2,667
2778,MUSHKIN,Mushkin Enhanced Silverline Stiletto,8.0,DDR2,667
2775,MUSHKIN,Mushkin Enhanced Silverline Stiletto,2.0,DDR2,800
2777,MUSHKIN,Mushkin Enhanced Silverline Stiletto,4.0,DDR2,800
2779,MUSHKIN,Mushkin Enhanced Silverline Stiletto,8.0,DDR2,800
2780,MUSHKIN,Mushkin Enhanced Silverline Stiletto,4.0,DDR3,1333
2781,MUSHKIN,Mushkin Enhanced Silverline Stiletto,8.0,DDR3,1333
2782,MUSHKIN,Mushkin Enhanced Silverline Stiletto,8.0,DDR3,1600
2783,MUSHKIN,Mushkin Enhanced Stealth Stiletto,4.0,DDR3,1600
2784,MUSHKIN,Mushkin Enhanced Stealth Stiletto,8.0,DDR3,1600
2785,MUSHKIN,Mushkin Enhanced Stealth Stiletto,4.0,DDR3L,1600
2786,MUSHKIN,Mushkin Enhanced Stealth Stiletto,8.0,DDR3L,1600
2787,MUSHKIN,Mushkin Essentials,1.0,DDR,266
2790,MUSHKIN,Mushkin Essentials,2.0,DDR,266
2788,MUSHKIN,Mushkin Essentials,1.0,DDR,333
2789,MUSHKIN,Mushkin Essentials,1.0,DDR,400
2791,MUSHKIN,Mushkin Essentials,2.0,DDR,400
2792,MUSHKIN,Mushkin Essentials,1.0,DDR2,533
2793,MUSHKIN,Mushkin Essentials,1.0,DDR2,667
2795,MUSHKIN,Mushkin Essentials,2.0,DDR2,667
2797,MUSHKIN,Mushkin Essentials,4.0,DDR2,667
2799,MUSHKIN,Mushkin Essentials,8.0,DDR2,667
2794,MUSHKIN,Mushkin Essentials,1.0,DDR2,800
2796,MUSHKIN,Mushkin Essentials,2.0,DDR2,800
2798,MUSHKIN,Mushkin Essentials,4.0,DDR2,800
2800,MUSHKIN,Mushkin Essentials,8.0,DDR2,800
2801,MUSHKIN,Mushkin Essentials,2.0,DDR3,1066
2804,MUSHKIN,Mushkin Essentials,4.0,DDR3,1066
2808,MUSHKIN,Mushkin Essentials,8.0,DDR3,1066
2813,MUSHKIN,Mushkin Essentials,16.0,DDR3,1066
2802,MUSHKIN,Mushkin Essentials,2.0,DDR3,1333
2805,MUSHKIN,Mushkin Essentials,4.0,DDR3,1333
2809,MUSHKIN,Mushkin Essentials,8.0,DDR3,1333
2812,MUSHKIN,Mushkin Essentials,12.0,DDR3,1333
2814,MUSHKIN,Mushkin Essentials,16.0,DDR3,1333
2817,MUSHKIN,Mushkin Essentials,24.0,DDR3,1333
2818,MUSHKIN,Mushkin Essentials,32.0,DDR3,1333
2803,MUSHKIN,Mushkin Essentials,2.0,DDR3,1600
2806,MUSHKIN,Mushkin Essentials,4.0,DDR3,1600
2810,MUSHKIN,Mushkin Essentials,8.0,DDR3,1600
2815,MUSHKIN,Mushkin Essentials,16.0,DDR3,1600
2819,MUSHKIN,Mushkin Essentials,32.0,DDR3,1600
2807,MUSHKIN,Mushkin Essentials,4.0,DDR3,1866
2811,MUSHKIN,Mushkin Essentials,8.0,DDR3,1866
2816,MUSHKIN,Mushkin Essentials,16.0,DDR3,1866
2820,MUSHKIN,Mushkin Essentials,32.0,DDR3,1866
2821,MUSHKIN,Mushkin Essentials,2.0,DDR3L,1600
2822,MUSHKIN,Mushkin Essentials,4.0,DDR3L,1600
2823,MUSHKIN,Mushkin Essentials,8.0,DDR3L,1600
2824,MUSHKIN,Mushkin Essentials,16.0,DDR3L,1600
2826,MUSHKIN,Mushkin Essentials,32.0,DDR3L,1600
2825,MUSHKIN,Mushkin Essentials,16.0,DDR3L,1866
2827,MUSHKIN,Mushkin Essentials,32.0,DDR3L,1866
2828,MUSHKIN,Mushkin Essentials,4.0,DDR4,2133
2830,MUSHKIN,Mushkin Essentials,8.0,DDR4,2133
2832,MUSHKIN,Mushkin Essentials,16.0,DDR4,2133
2834,MUSHKIN,Mushkin Essentials,32.0,DDR4,2133
2829,MUSHKIN,Mushkin Essentials,4.0,DDR4,2400
2831,MUSHKIN,Mushkin Essentials,8.0,DDR4,2400
2833,MUSHKIN,Mushkin Essentials,16.0,DDR4,2400
2835,MUSHKIN,Mushkin Essentials,32.0,DDR4,2400
2836,MUSHKIN,Mushkin Essentials,0.25,SDR,133
2837,MUSHKIN,Mushkin Iram,8.0,DDR3,1066
2839,MUSHKIN,Mushkin Iram,16.0,DDR3,1066
2842,MUSHKIN,Mushkin Iram,32.0,DDR3,1066
2840,MUSHKIN,Mushkin Iram,16.0,DDR3,1333
2843,MUSHKIN,Mushkin Iram,32.0,DDR3,1333
2838,MUSHKIN,Mushkin Iram,8.0,DDR3,1600
2841,MUSHKIN,Mushkin Iram,16.0,DDR3,1600
2844,MUSHKIN,Mushkin Iram,32.0,DDR3,1600
2845,MUSHKIN,Mushkin Iram,32.0,DDR3,1866
2846,MUSHKIN,Mushkin Iram,8.0,DDR3L,1600
2847,MUSHKIN,Mushkin Iram,8.0,DDR3L,1866
2848,MUSHKIN,Mushkin Proline,2.0,DDR2,800
2851,MUSHKIN,Mushkin Proline,8.0,DDR3,1066
2856,MUSHKIN,Mushkin Proline,16.0,DDR3,1066
2860,MUSHKIN,Mushkin Proline,32.0,DDR3,1066
2849,MUSHKIN,Mushkin Proline,4.0,DDR3,1333
2852,MUSHKIN,Mushkin Proline,8.0,DDR3,1333
2855,MUSHKIN,Mushkin Proline,12.0,DDR3,1333
2857,MUSHKIN,Mushkin Proline,16.0,DDR3,1333
2861,MUSHKIN,Mushkin Proline,32.0,DDR3,1333
2853,MUSHKIN,Mushkin Proline,8.0,DDR3,1600
2858,MUSHKIN,Mushkin Proline,16.0,DDR3,1600
2850,MUSHKIN,Mushkin Proline,4.0,DDR3,1866
2854,MUSHKIN,Mushkin Proline,8.0,DDR3,1866
2859,MUSHKIN,Mushkin Proline,16.0,DDR3,1866
2862,MUSHKIN,Mushkin Proline,32.0,DDR3,1866
2863,MUSHKIN,Mushkin Proline,64.0,DDR3,1866
2865,MUSHKIN,Mushkin Proline,32.0,DDR4,1600
2864,MUSHKIN,Mushkin Proline,16.0,DDR4,2133
2866,MUSHKIN,Mushkin Radioactive,4.0,DDR3,1600
2867,MUSHKIN,Mushkin Radioactive,6.0,DDR3,1600
2868,MUSHKIN,Mushkin Radioactive,8.0,DDR3,1600
2869,MUSHKIN,Mushkin Radioactive,12.0,DDR3,1600
2870,MUSHKIN,Mushkin Radioactive Frostbyte,8.0,DDR3,1600
2871,MUSHKIN,Mushkin Radioactive Frostbyte,16.0,DDR3,2400
2872,MUSHKIN,Mushkin Redline,4.0,DDR3,1600
2873,MUSHKIN,Mushkin Redline,6.0,DDR3,1600
2874,MUSHKIN,Mushkin Redline,8.0,DDR3,1600
2878,MUSHKIN,Mushkin Redline,12.0,DDR3,1600
2880,MUSHKIN,Mushkin Redline,16.0,DDR3,1600
2884,MUSHKIN,Mushkin Redline,32.0,DDR3,1600
2875,MUSHKIN,Mushkin Redline,8.0,DDR3,1866
2879,MUSHKIN,Mushkin Redline,12.0,DDR3,1866
2881,MUSHKIN,Mushkin Redline,16.0,DDR3,1866
2885,MUSHKIN,Mushkin Redline,32.0,DDR3,1866
2876,MUSHKIN,Mushkin Redline,8.0,DDR3,2133
2882,MUSHKIN,Mushkin Redline,16.0,DDR3,2133
2886,MUSHKIN,Mushkin Redline,32.0,DDR3,2133
2877,MUSHKIN,Mushkin Redline,8.0,DDR3,2400
2883,MUSHKIN,Mushkin Redline,16.0,DDR3,2400
2887,MUSHKIN,Mushkin Redline,32.0,DDR3,2400
2892,MUSHKIN,Mushkin Redline,8.0,DDR4,2400
2897,MUSHKIN,Mushkin Redline,16.0,DDR4,2400
2888,MUSHKIN,Mushkin Redline,4.0,DDR4,2666
2893,MUSHKIN,Mushkin Redline,8.0,DDR4,2666
2898,MUSHKIN,Mushkin Redline,16.0,DDR4,2666
2902,MUSHKIN,Mushkin Redline,32.0,DDR4,2666
2889,MUSHKIN,Mushkin Redline,4.0,DDR4,2800
2894,MUSHKIN,Mushkin Redline,8.0,DDR4,2800
2899,MUSHKIN,Mushkin Redline,16.0,DDR4,2800
2903,MUSHKIN,Mushkin Redline,32.0,DDR4,2800
2890,MUSHKIN,Mushkin Redline,4.0,DDR4,3000
2895,MUSHKIN,Mushkin Redline,8.0,DDR4,3000
2900,MUSHKIN,Mushkin Redline,16.0,DDR4,3000
2904,MUSHKIN,Mushkin Redline,32.0,DDR4,3000
2905,MUSHKIN,Mushkin Redline,64.0,DDR4,3000
2891,MUSHKIN,Mushkin Redline,4.0,DDR4,3200
2896,MUSHKIN,Mushkin Redline,8.0,DDR4,3200
2901,MUSHKIN,Mushkin Redline,16.0,DDR4,3200
2906,MUSHKIN,Mushkin Redline Frostbyte,8.0,DDR3,1866
2907,MUSHKIN,Mushkin Redline Frostbyte G2,32.0,DDR4,2666
2908,MUSHKIN,Mushkin Redline Frostbyte G3,16.0,DDR4,2666
2911,MUSHKIN,Mushkin Redline Frostbyte G3,32.0,DDR4,2666
2912,MUSHKIN,Mushkin Redline Frostbyte G3,32.0,DDR4,2800
2909,MUSHKIN,Mushkin Redline Frostbyte G3,16.0,DDR4,3000
2913,MUSHKIN,Mushkin Redline Frostbyte G3,32.0,DDR4,3000
2910,MUSHKIN,Mushkin Redline Frostbyte G3,16.0,DDR4,3200
2915,MUSHKIN,Mushkin Redline Ridgeback G2,16.0,DDR4,2666
2917,MUSHKIN,Mushkin Redline Ridgeback G2,32.0,DDR4,2800
2914,MUSHKIN,Mushkin Redline Ridgeback G2,8.0,DDR4,3000
2918,MUSHKIN,Mushkin Redline Ridgeback G2,32.0,DDR4,3000
2916,MUSHKIN,Mushkin Redline Ridgeback G2,16.0,DDR4,3200
2919,MUSHKIN,Mushkin Ridgeback,4.0,DDR3,1600
2920,MUSHKIN,Mushkin Ridgeback,6.0,DDR3,1600
2921,MUSHKIN,Mushkin Ridgeback,8.0,DDR3,1600
2922,MUSHKIN,Mushkin Ridgeback,12.0,DDR3,1600
2923,MUSHKIN,Mushkin Ridgeback,12.0,DDR3,2000
2926,MUSHKIN,Mushkin Silverline,8.0,DDR2,667
2924,MUSHKIN,Mushkin Silverline,2.0,DDR2,800
2925,MUSHKIN,Mushkin Silverline,4.0,DDR2,800
2927,MUSHKIN,Mushkin Silverline,8.0,DDR2,800
2928,MUSHKIN,Mushkin Silverline,2.0,DDR3,1333
2929,MUSHKIN,Mushkin Silverline,4.0,DDR3,1333
2931,MUSHKIN,Mushkin Silverline,6.0,DDR3,1333
2933,MUSHKIN,Mushkin Silverline,8.0,DDR3,1333
2935,MUSHKIN,Mushkin Silverline,12.0,DDR3,1333
2937,MUSHKIN,Mushkin Silverline,16.0,DDR3,1333
2939,MUSHKIN,Mushkin Silverline,24.0,DDR3,1333
2940,MUSHKIN,Mushkin Silverline,32.0,DDR3,1333
2930,MUSHKIN,Mushkin Silverline,4.0,DDR3,1600
2932,MUSHKIN,Mushkin Silverline,6.0,DDR3,1600
2934,MUSHKIN,Mushkin Silverline,8.0,DDR3,1600
2936,MUSHKIN,Mushkin Silverline,12.0,DDR3,1600
2938,MUSHKIN,Mushkin Silverline,16.0,DDR3,1600
2941,MUSHKIN,Mushkin Silverline,32.0,DDR3,1600
2942,MUSHKIN,Mushkin Silverline,16.0,DDR4,2133
2943,MUSHKIN,Mushkin Silverline,32.0,DDR4,2133
2944,MUSHKIN,Mushkin Silverline,64.0,DDR4,2133
2945,MUSHKIN,Mushkin Silverline Stiletto,2.0,DDR2,667
2947,MUSHKIN,Mushkin Silverline Stiletto,4.0,DDR2,667
2949,MUSHKIN,Mushkin Silverline Stiletto,8.0,DDR2,667
2946,MUSHKIN,Mushkin Silverline Stiletto,2.0,DDR2,800
2948,MUSHKIN,Mushkin Silverline Stiletto,4.0,DDR2,800
2950,MUSHKIN,Mushkin Silverline Stiletto,8.0,DDR2,800
2951,MUSHKIN,Mushkin Silverline Stiletto,16.0,DDR3,1333
2952,MUSHKIN,Mushkin Sp,1.0,DDR2,667
2953,MUSHKIN,Mushkin Sp,1.0,DDR2,800
2954,MUSHKIN,Mushkin Sp,2.0,DDR2,800
2955,MUSHKIN,Mushkin Sp,4.0,DDR2,800
2956,MUSHKIN,Mushkin Sp,4.0,DDR3,1066
2957,MUSHKIN,Mushkin Sp,6.0,DDR3,1333
2958,MUSHKIN,Mushkin Stealth,4.0,DDR3,1600
2959,MUSHKIN,Mushkin Stealth,8.0,DDR3,1600
2963,MUSHKIN,Mushkin Stealth,12.0,DDR3,1600
2964,MUSHKIN,Mushkin Stealth,16.0,DDR3,1600
2968,MUSHKIN,Mushkin Stealth,32.0,DDR3,1600
2960,MUSHKIN,Mushkin Stealth,8.0,DDR3,2133
2965,MUSHKIN,Mushkin Stealth,16.0,DDR3,2133
2961,MUSHKIN,Mushkin Stealth,8.0,DDR3,2666
2966,MUSHKIN,Mushkin Stealth,16.0,DDR3,2666
2962,MUSHKIN,Mushkin Stealth,8.0,DDR3,2800
2967,MUSHKIN,Mushkin Stealth,16.0,DDR3,2800
2969,MUSHKIN,Mushkin Stealth Stiletto,4.0,DDR3,1600
2971,MUSHKIN,Mushkin Stealth Stiletto,8.0,DDR3,1600
2973,MUSHKIN,Mushkin Stealth Stiletto,16.0,DDR3,1600
2970,MUSHKIN,Mushkin Stealth Stiletto,4.0,DDR3,2133
2972,MUSHKIN,Mushkin Stealth Stiletto,8.0,DDR3,2133
2974,MUSTANG,Mustang,0.5,DDR,400
2975,MUSTANG,Mustang,1.0,DDR,400
2976,MUSTANG,Mustang Black Line,1.0,DDR,333
2977,MUSTANG,Mustang Black Line,0.5,DDR2,667
2978,MUSTANG,Mustang Black Line,1.0,DDR2,667
2979,MUSTANG,Mustang Black Line,1.0,DDR2,800
2980,MUSTANG,Mustang Black Line,4.0,DDR2,800
2981,MUSTANG,Mustang Premium Line,1.0,DDR,333
2982,MUSTANG,Mustang Premium Line,2.0,DDR2,800
2983,MUSTANG,Mustang Premiumline,1.0,DDR,400
2985,MUSTANG,Mustang Premiumline,8.0,DDR3,1333
2984,MUSTANG,Mustang Premiumline,4.0,DDR3,1600
2986,MUSTANG,Mustang Premiumline,8.0,DDR3,1600
2988,NILOX,Nilox,2.0,DDR2,533
2987,NILOX,Nilox,1.0,DDR2,667
2989,NILOX,Nilox,2.0,DDR3,1333
2990,NILOX,Nilox,2.0,DDR3,1600
2991,NILOX,Nilox,4.0,DDR3,1600
2992,NILOX,Nilox,8.0,DDR3,1600
2993,NILOX,Nilox,4.0,DDR4,2133
2995,NILOX,Nilox,8.0,DDR4,2133
2994,NILOX,Nilox,4.0,DDR4,2400
2996,OCZ,Ocz,2.0,DDR2,667
2997,OCZ,Ocz,4.0,DDR2,800
2998,OCZ,Ocz,6.0,DDR3,1600
2999,OCZ,Ocz Amd Black Edition,4.0,DDR3,1600
3000,OCZ,Ocz Blade,6.0,DDR3,2000
3001,OCZ,Ocz Blade St Low-Voltage,4.0,DDR3,2000
3002,OCZ,Ocz Blade Supertuned,4.0,DDR3,1600
3003,OCZ,Ocz Fatal1ty,4.0,DDR3,1600
3004,OCZ,Ocz Fatal1ty,6.0,DDR3,1600
3005,OCZ,Ocz Fatal1ty Edition,4.0,DDR2,800
3006,OCZ,Ocz Flex Ex,12.0,DDR3,2133
3008,OCZ,Ocz Flex Ii,8.0,DDR3,1333
3007,OCZ,Ocz Flex Ii,4.0,DDR3,1600
3009,OCZ,Ocz Gold,2.0,DDR2,800
3010,OCZ,Ocz Gold,1.0,DDR3,1066
3011,OCZ,Ocz Gold,4.0,DDR3,1066
3012,OCZ,Ocz Gold,4.0,DDR3,1333
3017,OCZ,Ocz Gold,8.0,DDR3,1333
3019,OCZ,Ocz Gold,24.0,DDR3,1333
3013,OCZ,Ocz Gold,4.0,DDR3,1600
3015,OCZ,Ocz Gold,6.0,DDR3,1600
3018,OCZ,Ocz Gold,12.0,DDR3,1600
3014,OCZ,Ocz Gold,4.0,DDR3,2000
3016,OCZ,Ocz Gold,6.0,DDR3,2000
3020,OCZ,Ocz Gold Edition,4.0,DDR3,1066
3021,OCZ,Ocz Gold Gx Xtc,1.0,DDR2,800
3022,OCZ,Ocz Gold Low-Voltage Intel Edition,12.0,DDR3,1333
3023,OCZ,Ocz Gold Xte,4.0,DDR3,2000
3024,OCZ,Ocz Gold Xte,6.0,DDR3,2000
3025,OCZ,Ocz Mac,4.0,DDR3,1066
3026,OCZ,Ocz Obsidian,4.0,DDR3,1600
3027,OCZ,Ocz Obsidian,6.0,DDR3,1600
3028,OCZ,Ocz Obsidian Xtc,4.0,DDR3,1600
3029,OCZ,Ocz Platinum,4.0,DDR2,1066
3031,OCZ,Ocz Platinum,2.0,DDR3,1333
3033,OCZ,Ocz Platinum,4.0,DDR3,1333
3037,OCZ,Ocz Platinum,6.0,DDR3,1333
3039,OCZ,Ocz Platinum,24.0,DDR3,1333
3032,OCZ,Ocz Platinum,2.0,DDR3,1600
3034,OCZ,Ocz Platinum,4.0,DDR3,1600
3038,OCZ,Ocz Platinum,6.0,DDR3,1600
3030,OCZ,Ocz Platinum,1.0,DDR3,1800
3035,OCZ,Ocz Platinum,4.0,DDR3,2000
3036,OCZ,Ocz Platinum,4.0,DDR3,2133
3040,OCZ,Ocz Platinum Revision 2,2.0,DDR2,800
3041,OCZ,Ocz Platinum Xte,4.0,DDR3,1600
3044,OCZ,Ocz Platinum Xte,6.0,DDR3,1600
3042,OCZ,Ocz Platinum Xte,4.0,DDR3,2000
3043,OCZ,Ocz Platinum Xte,4.0,DDR3,2133
3046,OCZ,Ocz Reaper,6.0,DDR3,1600
3045,OCZ,Ocz Reaper,4.0,DDR3,2000
3047,OCZ,Ocz Reaper Edition,8.0,DDR3,1333
3048,OCZ,Ocz Reaper Edition,12.0,DDR3,1333
3049,OCZ,Ocz Reaper Hpc,4.0,DDR2,1066
3052,OCZ,Ocz Reaper Hpc,16.0,DDR3,1333
3053,OCZ,Ocz Reaper Hpc,24.0,DDR3,1333
3050,OCZ,Ocz Reaper Hpc,4.0,DDR3,1600
3051,OCZ,Ocz Reaper Hpc,4.0,DDR3,2133
3054,OCZ,Ocz Reaper Hpc R2,6.0,DDR3,1600
3055,OCZ,Ocz Reaper Hpc R2,12.0,DDR3,1600
3057,OCZ,Ocz Reaper X,8.0,DDR3,1333
3056,OCZ,Ocz Reaper X,4.0,DDR3,1600
3058,OCZ,Ocz Signature,4.0,DDR3,1333
3059,OCZ,Ocz Signature,4.0,DDR3,1600
3060,OCZ,Ocz Special Ops Edition,4.0,DDR3,1600
3061,OCZ,Ocz Titanium Xtc,4.0,DDR2,800
3063,OCZ,Ocz Value,2.0,DDR2,533
3062,OCZ,Ocz Value,1.0,DDR2,667
3064,OCZ,Ocz Value Pro,1.0,DDR2,533
3065,PANRAM,Panram,4.0,DDR3,1333
3067,PANRAM,Panram,8.0,DDR3,1333
3066,PANRAM,Panram,4.0,DDR3,1600
3068,PANRAM,Panram,8.0,DDR3,1600
3069,PANRAM,Panram,16.0,DDR3,1600
3070,PANRAM,Panram Falcon,4.0,DDR3,1600
3071,PANRAM,Panram Falcon,8.0,DDR3,1600
3073,PANRAM,Panram Falcon,16.0,DDR3,1600
3072,PANRAM,Panram Falcon,8.0,DDR3,1866
3074,PANRAM,Panram Falcon,16.0,DDR3,1866
